Email_ID,Email_Type,Subject_Hotness_Score,Email_Source_Type,Customer_Location,Email_Campaign_Type,Total_Past_Communications,Time_Email_sent_Category,Word_Count,Total_Links,Total_Images,Email_Status
EMA00085194806450,2,0,2,G,3,33,2,608,3,0,0
EMA00085194809090,2,0,1,F,3,25,3,934,4,3,0
EMA00085194891250,1,0.5,2,G,2,32,2,542,8,0,1
EMA00085194907210,1,1.9,2,E,2,46,2,424,11,2,0
EMA00085194988870,2,0.1,2,B,3,31,3,1189,11,0,0
EMA00085195023570,1,2.2,1,G,2,19,3,424,11,0,0
EMA00085195264170,1,0.2,1,G,2,44,3,678,11,2,0
EMA00085195276520,1,0.6,1,B,2,48,2,520,16,12,0
EMA00085195404250,2,1.5,1,B,2,16,2,827,8,0,0
EMA00085195434850,1,0.2,1,G,2,49,2,462,11,6,0
EMA00085195646050,1,0.1,2,D,3,13,3,768,4,0,0
EMA00085195743730,1,0.4,1,D,2,37,2,684,14,2,0
EMA00085195759350,2,0.3,2,G,3,30,2,741,10,9,0
EMA00085195769210,1,1.9,2,,2,31,2,392,16,1,0
EMA00085195817180,1,0.4,2,,2,25,2,673,3,0,0
EMA00085196172870,2,0.2,2,F,3,33,2,577,9,0,0
EMA00085196383110,1,1.2,2,D,2,21,2,892,31,20,0
EMA00085196420360,2,2,1,G,2,24,1,988,6,0,0
EMA00085196445320,1,0,1,G,3,25,1,649,4,0,0
EMA00085196603440,1,0.6,2,,2,30,2,1189,18,9,0
EMA00085196617550,1,1.7,1,D,2,34,2,550,6,0,0
EMA00085196767070,2,0,2,G,3,,2,827,4,0,0
EMA00085196767720,1,0.1,2,G,3,50,1,700,9,0,2
EMA00085196869570,1,0.4,2,C,2,40,2,524,16,12,0
EMA00085196888030,1,1.1,1,F,2,10,2,1102,6,0,0
EMA00085197004620,2,0.3,2,G,3,20,1,623,6,0,1
EMA00085197013600,1,2.3,2,G,2,19,2,1014,6,5,0
EMA00085197076140,1,1.3,1,,2,36,2,314,4,0,0
EMA00085197159560,2,0,2,G,3,45,1,524,5,0,0
EMA00085197219180,2,0.2,1,G,3,33,2,1122,6,4,0
EMA00085197243960,2,0,2,,3,36,2,490,11,7,0
EMA00085197255020,2,0.2,1,D,2,38,2,721,6,0,0
EMA00085197273760,2,0,1,E,3,15,3,904,6,0,0
EMA00085197275640,2,1.4,1,E,2,,2,855,11,6,0
EMA00085197653430,1,2.2,2,G,2,,1,352,11,3,0
EMA00085197942910,1,0.5,2,D,2,22,3,623,11,9,0
EMA00085197948010,1,1,2,,2,,2,630,11,9,0
EMA00085197997080,2,0.1,2,G,3,26,1,1216,19,9,0
EMA00085198120990,2,0.3,1,G,3,49,2,630,13,12,0
EMA00085198195300,1,0.2,1,C,2,25,2,1271,24,,0
EMA00085198231200,1,0.1,2,D,2,38,2,962,9,0,0
EMA00085198292160,2,0.5,1,F,2,5,3,760,4,0,0
EMA00085198312950,1,0,1,G,3,37,1,577,6,0,1
EMA00085198374140,2,0.3,1,C,3,51,2,653,8,0,1
EMA00085198375150,2,2.1,1,E,2,20,2,1082,6,0,0
EMA00085198735710,1,2.4,1,E,2,27,2,721,6,0,0
EMA00085198793950,2,0.3,2,B,3,27,2,694,6,5,0
EMA00085198967010,2,0.4,1,G,2,40,3,484,11,1,0
EMA00085198986200,2,0.2,2,E,3,,2,565,11,0,0
EMA00085199032570,1,1.4,2,G,2,26,2,392,14,0,0
EMA00085199191260,1,2.5,2,G,2,20,2,366,4,0,0
EMA00085199277390,1,2.3,1,G,2,40,2,40,8,0,0
EMA00085199301350,2,2.4,1,G,2,10,1,593,14,9,0
EMA00085199328700,1,0,1,,3,57,1,190,16,3,0
EMA00085199374630,1,0.2,2,E,3,33,2,542,5,0,0
EMA00085199419730,1,1.6,2,E,2,14,3,577,21,9,0
EMA00085199496530,2,1.1,1,G,2,41,3,220,4,0,1
EMA00085199789110,1,2.1,1,G,2,18,1,1082,16,1,0
EMA00085199869420,1,0.8,1,,2,34,2,933,14,8,1
EMA00085199926720,1,1.4,2,G,2,20,1,630,8,0,0
EMA00085200153050,1,3.9,2,D,2,16,2,366,14,1,0
EMA00085200289360,2,2.4,1,G,2,17,1,962,4,0,0
EMA00085200303390,2,0.2,2,C,1,0,2,904,1,0,1
EMA00085200316610,1,0.3,2,G,2,24,2,892,14,9,0
EMA00085200360930,1,0,2,C,3,,2,662,16,1,0
EMA00085200440260,1,1.6,2,G,2,26,1,827,11,1,0
EMA00085200480320,2,4.4,1,G,2,10,2,282,4,0,0
EMA00085200687640,1,1.7,2,G,2,40,2,470,4,0,0
EMA00085200796490,1,1.7,1,,2,,2,190,8,0,0
EMA00085200849270,1,0,2,G,3,23,2,789,11,0,0
EMA00085201054000,1,2.5,2,G,2,30,2,366,6,0,0
EMA00085201055070,2,0.1,1,B,3,20,2,741,11,4,0
EMA00085201158700,1,2.7,2,C,2,18,1,560,11,1,0
EMA00085201172020,2,2.9,1,G,2,20,2,521,8,0,0
EMA00085201275490,1,2.3,2,,2,20,2,518,8,0,0
EMA00085201398330,1,0.5,1,C,2,34,1,673,13,0,0
EMA00085201462840,1,2.1,2,E,2,38,3,694,21,19,0
EMA00085201486320,1,0.1,1,D,3,,1,653,11,0,1
EMA00085201519570,1,0,1,E,3,,2,524,14,1,2
EMA00085201627110,2,0.9,1,C,2,24,1,1157,14,0,0
EMA00085201679180,2,0.5,1,G,2,20,2,1038,4,0,0
EMA00085201700870,1,0.4,1,G,2,,1,630,21,12,0
EMA00085201811990,2,1.6,1,E,2,34,3,462,11,7,0
EMA00085201852230,1,2.9,2,G,2,8,1,873,11,0,0
EMA00085202028720,1,3,1,F,2,21,2,366,11,0,0
EMA00085202074310,1,1.6,1,,2,23,1,1103,,3,1
EMA00085202101680,1,1.5,2,G,2,,2,577,14,11,0
EMA00085202127880,2,0.3,2,B,3,45,2,771,3,0,1
EMA00085202221810,1,1.6,2,D,2,23,2,796,19,13,0
EMA00085202309740,2,1.9,1,D,2,,2,251,4,0,0
EMA00085202381100,1,0.3,2,D,3,30,2,339,8,0,1
EMA00085202422850,1,1.4,2,D,2,25,2,630,2,0,1
EMA00085202464640,1,0.9,2,C,2,36,2,700,7,2,0
EMA00085202503680,1,0.8,2,C,2,35,2,778,11,0,0
EMA00085202506890,1,1.9,1,F,2,40,1,311,16,0,1
EMA00085202892810,2,2,1,B,2,14,2,684,4,0,0
EMA00085202921260,1,0.1,1,G,3,35,3,988,6,0,1
EMA00085202975440,1,1.9,2,G,2,16,2,855,9,0,0
EMA00085203117340,1,2.7,1,E,2,15,3,577,4,,0
EMA00085203304190,1,0.2,2,E,3,40,1,392,7,0,0
EMA00085203322050,1,1.5,2,G,2,22,2,521,6,0,0
EMA00085203503300,2,0.5,1,F,2,43,2,653,11,0,0
EMA00085203520050,1,0.7,2,,2,35,2,1014,18,1,0
EMA00085203545380,2,0.2,2,,3,50,1,416,6,1,1
EMA00085203563150,2,1.5,1,E,2,32,3,655,11,4,1
EMA00085203641680,1,0.1,2,B,2,40,3,593,14,,0
EMA00085204047960,2,0,2,C,3,12,2,737,4,0,0
EMA00085204118460,1,2.1,2,G,2,24,2,760,6,4,0
EMA00085204220120,1,3.3,2,,2,20,2,282,11,10,0
EMA00085204453270,1,1.4,2,E,2,30,2,806,16,12,0
EMA00085204492490,2,0,2,,3,36,1,608,9,,2
EMA00085204545460,1,0.2,2,B,3,30,3,484,9,2,0
EMA00085204641230,1,0.1,2,,3,20,2,1252,4,0,1
EMA00085204696450,1,1.4,2,G,2,27,2,608,7,0,0
EMA00085204729460,2,0.1,1,G,2,30,3,880,8,0,0
EMA00085204772330,2,0.1,1,E,2,42,3,988,11,7,0
EMA00085205198560,2,0.2,1,F,3,34,2,812,16,2,1
EMA00085205377630,1,0.1,1,E,3,45,2,1061,8,0,0
EMA00085205417970,1,0.3,2,E,3,37,2,116,11,0,0
EMA00085205504080,1,1.2,2,G,2,21,2,730,,0,0
EMA00085205728460,2,1.1,1,G,2,20,2,931,7,0,0
EMA00085205740400,2,0.6,1,G,2,32,2,1082,6,5,0
EMA00085205924790,1,2.6,2,F,2,20,1,653,16,1,0
EMA00085206056860,1,0.4,1,F,2,47,3,366,6,0,0
EMA00085206065390,1,2.6,1,E,2,33,2,254,14,11,0
EMA00085206095750,1,0.1,2,G,2,,3,655,9,1,0
EMA00085206151600,1,0.8,1,G,2,45,1,771,14,0,2
EMA00085206347280,2,0.2,1,,2,,2,655,5,0,0
EMA00085206468540,1,0.9,2,G,2,30,2,623,13,0,0
EMA00085206546790,1,2.1,2,G,2,14,2,812,7,0,0
EMA00085206600000,1,1.6,2,F,2,36,1,392,9,0,1
EMA00085206753980,2,1,1,,2,20,1,704,2,0,0
EMA00085206762010,1,1.7,1,G,2,21,3,649,31,26,0
EMA00085206948700,1,0.1,2,E,2,50,2,655,6,0,0
EMA00085206982950,2,0,1,,3,40,2,490,4,0,2
EMA00085206985210,1,0.1,1,C,3,43,1,741,39,26,0
EMA00085207185440,1,0.6,2,,2,25,2,922,16,10,0
EMA00085207296840,2,1.1,1,G,2,20,2,868,11,6,0
EMA00085207469950,2,2,1,E,2,7,1,577,8,0,0
EMA00085207597630,1,2,2,G,2,29,3,578,11,2,1
EMA00085207673170,2,0.3,2,E,3,13,2,713,11,8,0
EMA00085207702370,2,1.3,1,B,2,10,1,722,2,0,0
EMA00085207766480,2,0.1,1,G,3,47,2,605,6,0,0
EMA00085207859140,2,0.4,1,,2,40,3,827,11,0,0
EMA00085207869530,1,0.5,2,F,2,,3,1203,6,0,0
EMA00085207945150,1,1.2,1,G,2,25,1,542,8,7,0
EMA00085207957400,2,0.2,2,E,3,40,3,873,29,25,0
EMA00085208358360,1,2.1,2,A,2,29,3,504,16,8,0
EMA00085208470660,2,1.6,1,A,2,15,3,1203,11,9,0
EMA00085208511930,1,2.5,2,E,2,25,2,630,3,0,0
EMA00085208540940,2,0.1,2,,3,37,2,713,14,2,0
EMA00085208630030,1,0.2,1,E,3,34,2,902,11,7,1
EMA00085208672110,1,1.2,2,D,2,28,2,827,21,6,0
EMA00085208906890,1,1.1,2,D,2,25,3,934,11,,0
EMA00085209306530,1,0.1,1,D,3,34,2,649,9,0,2
EMA00085209793770,2,0.2,1,D,2,18,2,892,7,0,0
EMA00085209825220,1,0.7,1,E,2,23,2,868,6,1,0
EMA00085210027430,1,0.3,2,G,2,46,2,770,6,0,0
EMA00085210028770,2,0.1,2,D,3,,1,282,6,3,0
EMA00085210189670,1,2.7,1,F,2,7,3,578,14,3,0
EMA00085210270970,1,1.6,1,E,2,18,1,713,11,0,0
EMA00085210275000,2,0.4,1,G,2,31,2,504,,0,0
EMA00085210333140,1,0.1,1,E,3,38,2,812,21,17,2
EMA00085210615350,1,0.6,2,G,2,35,1,904,8,0,0
EMA00085210727710,1,3.4,1,D,2,25,2,251,5,0,0
EMA00085210790540,1,0,1,B,3,50,2,416,6,5,2
EMA00085210821040,1,1.3,2,B,2,32,3,560,26,19,0
EMA00085210846380,1,1.7,2,G,2,15,2,904,4,0,0
EMA00085210988580,1,1.4,2,G,2,37,2,366,41,39,0
EMA00085211051890,1,0.3,1,C,3,38,3,608,6,0,1
EMA00085211178340,2,1.2,1,G,2,,3,655,2,0,0
EMA00085211429470,1,1.1,2,E,2,27,2,922,9,1,0
EMA00085211605330,2,0,2,G,3,37,3,577,16,1,1
EMA00085211677320,1,0.2,1,G,2,25,2,841,6,1,0
EMA00085211701860,1,1.8,1,F,2,26,3,700,6,0,0
EMA00085211840600,1,0.3,1,D,3,41,2,721,21,14,0
EMA00085211863120,1,0.3,2,G,3,,2,962,8,4,0
EMA00085212099000,2,0.3,1,C,3,,2,610,9,0,0
EMA00085212100270,1,0.1,2,G,3,46,3,733,6,0,1
EMA00085212161570,1,1.9,2,G,2,24,2,694,6,5,1
EMA00085212224530,1,2.3,2,F,2,14,1,741,16,15,0
EMA00085212264660,1,0.7,2,C,2,,2,730,4,0,0
EMA00085212277200,1,1.9,2,G,2,20,2,812,4,0,0
EMA00085212523380,2,1,1,,2,,2,721,11,8,0
EMA00085212772380,1,1.2,2,,2,31,1,630,2,0,0
EMA00085212782740,1,2.1,2,E,2,15,1,1122,4,0,0
EMA00085212784460,1,1.4,1,G,2,26,2,577,4,0,0
EMA00085212965940,2,0.4,1,D,2,,2,1173,8,4,0
EMA00085212975550,1,0,1,E,3,25,1,730,11,5,0
EMA00085213432710,1,0.2,2,G,3,31,2,704,8,2,2
EMA00085213449740,1,0,1,C,3,40,2,458,14,0,0
EMA00085213547020,1,2.2,2,C,2,23,1,873,11,0,0
EMA00085213588550,2,0.7,1,C,2,5,3,796,3,0,0
EMA00085213621520,2,1.7,1,G,2,22,2,608,,0,0
EMA00085213625800,1,0.3,1,G,3,47,1,520,11,0,0
EMA00085213656230,1,2.3,2,G,2,22,2,873,11,5,0
EMA00085213701810,2,0.1,1,C,2,35,1,713,21,17,0
EMA00085213720860,1,1.4,1,G,2,33,3,700,,2,0
EMA00085213727470,2,0.3,2,G,3,8,2,768,11,10,0
EMA00085213773590,1,2.6,1,G,2,23,2,578,6,0,0
EMA00085213830570,1,0,1,D,3,38,1,892,14,0,0
EMA00085213859660,2,0,1,B,3,33,3,1157,16,7,0
EMA00085213883320,2,0,2,,3,33,1,713,4,3,0
EMA00085214021130,2,4.7,1,C,2,13,3,145,2,0,0
EMA00085214488070,1,0.4,1,E,2,,2,962,14,0,0
EMA00085214517340,1,0.7,1,E,2,25,2,578,4,0,0
EMA00085214572990,2,0,2,D,3,20,2,694,2,0,0
EMA00085214725570,2,0.1,1,G,3,20,2,763,16,12,0
EMA00085214748160,1,0.5,1,,2,,2,1082,9,8,0
EMA00085215059410,1,0.2,1,,3,,1,577,10,2,0
EMA00085215110980,1,4.1,2,,2,16,1,275,6,0,1
EMA00085215139210,2,0.1,1,,3,,3,623,11,3,1
EMA00085215428340,1,3.3,1,B,2,28,2,132,6,,0
EMA00085215626170,1,3,2,F,2,5,1,655,,0,0
EMA00085215659360,1,0.8,2,G,2,36,2,392,8,0,0
EMA00085215679520,1,0.2,1,G,3,50,2,186,6,0,1
EMA00085215685770,1,0.6,1,G,2,47,2,424,8,4,1
EMA00085215910660,1,0,1,,2,48,1,771,4,2,0
EMA00085216025110,2,0.1,1,G,3,25,2,946,9,,0
EMA00085216272570,1,1.9,2,E,2,22,2,771,21,10,0
EMA00085216438620,2,0.4,1,G,2,35,2,873,6,0,0
EMA00085216445890,1,0.6,2,E,2,48,2,311,6,3,0
EMA00085216497230,2,2.2,1,G,2,18,1,1122,6,0,0
EMA00085216652970,1,2.2,2,D,2,23,2,578,21,2,0
EMA00085216673980,1,3.1,2,,2,10,3,542,13,0,0
EMA00085216789370,1,1,1,E,2,26,2,1122,9,0,0
EMA00085216796970,2,0.2,1,G,3,19,2,737,11,0,0
EMA00085216798250,1,0.2,1,G,3,,2,962,11,10,0
EMA00085216837260,1,0,1,C,3,46,2,741,8,2,2
EMA00085217025530,2,0.1,2,,3,47,1,653,2,0,0
EMA00085217134250,2,0.1,2,F,3,38,2,812,21,8,1
EMA00085217204580,1,0.2,2,G,3,48,3,605,5,0,0
EMA00085217222780,1,3.1,1,G,2,36,2,51,6,0,0
EMA00085217365220,1,0,2,A,2,40,2,560,26,19,0
EMA00085217411450,1,1.6,1,D,2,29,3,840,11,0,0
EMA00085217635490,1,1.5,2,G,2,15,1,892,14,11,0
EMA00085217657320,1,1.6,2,D,2,35,2,424,6,0,0
EMA00085217710640,1,0.2,2,D,3,17,2,1157,14,0,0
EMA00085217799420,2,0,1,G,3,23,2,1303,16,0,0
EMA00085217825860,1,1.8,2,,2,23,1,806,6,2,0
EMA00085217893440,1,2.6,2,G,2,19,2,424,11,4,0
EMA00085217942260,1,1.5,2,C,2,22,2,1060,11,0,0
EMA00085218040910,1,0.2,1,E,3,40,2,458,9,7,1
EMA00085218122590,1,0,1,B,3,60,1,424,11,7,2
EMA00085218127520,1,1.3,1,A,2,,2,960,6,0,0
EMA00085218172380,2,0.6,1,G,2,16,2,366,4,0,0
EMA00085218209210,1,2.3,2,C,2,14,1,577,16,6,0
EMA00085218211150,1,0.1,1,G,3,49,3,366,8,0,2
EMA00085218217280,2,0,2,A,3,38,2,440,4,1,0
EMA00085218451270,2,1.9,1,C,2,22,3,988,4,0,0
EMA00085218463800,2,1.3,1,G,2,25,2,812,4,0,0
EMA00085218489910,2,0.5,1,D,2,30,3,649,8,3,0
EMA00085218592980,1,0.6,2,D,2,,2,694,11,2,0
EMA00085218610960,2,0.8,1,B,2,39,2,524,14,0,0
EMA00085218676450,1,0.2,2,G,2,32,2,673,31,28,0
EMA00085218747750,1,0.2,2,,2,25,2,892,14,4,0
EMA00085218783490,2,2,1,G,2,18,2,577,4,0,0
EMA00085218871830,1,0,2,G,3,50,2,462,10,0,0
EMA00085218929740,2,0.1,2,G,3,25,1,922,9,1,1
EMA00085219025770,2,0,1,G,3,34,2,673,29,13,0
EMA00085219075560,1,1,2,G,2,42,3,631,14,0,1
EMA00085219181500,1,0.2,2,,2,14,1,1315,4,0,0
EMA00085219300960,1,0.5,2,,2,25,2,1252,11,10,0
EMA00085219357950,1,0.5,1,G,2,49,1,458,7,0,1
EMA00085219490110,1,0.3,1,G,3,54,2,873,6,0,0
EMA00085219540770,1,2.2,1,,2,15,1,608,31,21,0
EMA00085219671000,1,0.9,2,D,2,29,2,812,4,0,0
EMA00085219689940,2,2,1,,2,26,3,504,9,0,0
EMA00085219697220,1,3.6,1,,2,16,3,416,3,,0
EMA00085219711340,1,3.1,1,D,2,27,3,352,8,5,1
EMA00085220042690,1,2.3,1,,2,18,2,812,18,13,0
EMA00085220149870,1,1.9,2,C,2,31,2,550,16,0,0
EMA00085220183720,2,3.1,1,D,2,5,2,988,11,0,0
EMA00085220243370,1,1.6,2,D,2,23,2,484,24,8,0
EMA00085220367310,2,0.3,2,G,3,11,2,608,6,2,0
EMA00085220517470,1,2.1,2,A,2,26,2,904,4,0,0
EMA00085220759970,1,2.8,2,C,2,11,1,1014,31,23,0
EMA00085220776030,1,2,1,C,2,22,1,1082,8,4,0
EMA00085220870670,1,0.5,2,D,2,13,2,972,11,0,0
EMA00085220975750,1,2.1,2,B,2,29,1,311,9,0,0
EMA00085221030650,2,0,1,G,3,,3,253,9,7,0
EMA00085221187030,1,0.7,2,D,2,30,2,713,9,3,2
EMA00085221296960,1,0.8,2,D,2,30,2,1103,11,0,0
EMA00085221307120,2,0.1,1,D,3,8,2,786,4,0,0
EMA00085221338300,1,2.7,2,G,2,20,2,550,6,0,0
EMA00085221367320,1,4.1,2,G,2,15,2,419,11,0,0
EMA00085221577110,2,0.2,1,E,3,18,3,608,11,3,1
EMA00085221658570,1,0.4,1,B,2,32,2,812,9,0,0
EMA00085221675800,2,0.7,1,E,2,,2,812,6,0,0
EMA00085221733620,1,0.9,2,,2,13,2,1082,21,3,0
EMA00085221742750,2,0.8,1,G,2,16,2,1310,14,0,0
EMA00085221787580,1,4.2,1,D,2,5,2,194,4,0,0
EMA00085221879190,2,0.4,1,G,2,28,2,593,14,0,0
EMA00085221934490,1,1.1,2,E,2,28,3,842,9,2,0
EMA00085222024070,1,0.8,2,,2,40,2,840,8,0,0
EMA00085222178020,1,1.7,2,C,2,27,3,855,21,2,0
EMA00085222187820,2,0.2,1,E,3,37,2,721,21,20,0
EMA00085222199610,2,0,1,F,3,34,2,1241,14,12,0
EMA00085222280610,1,2.4,2,,2,42,3,311,16,6,0
EMA00085222300490,2,2.8,1,C,2,12,2,251,6,0,0
EMA00085222362280,1,1.7,2,,2,36,2,524,11,7,0
EMA00085222406350,1,0.3,1,E,2,37,1,673,16,15,0
EMA00085222548160,2,0.3,2,D,3,,3,778,11,6,2
EMA00085222549620,2,0.1,1,,3,37,2,673,6,0,0
EMA00085222561780,1,1.1,2,D,2,45,3,565,24,21,0
EMA00085222584260,2,0.1,2,E,3,33,2,1216,4,3,0
EMA00085222645670,1,0.1,1,G,3,51,2,904,6,0,1
EMA00085222792860,1,0.2,1,G,3,40,2,1038,18,17,2
EMA00085222919760,1,0.3,2,,2,53,2,424,14,4,0
EMA00085223149510,1,0.1,1,C,3,30,1,904,6,0,1
EMA00085223181740,1,2.1,1,,2,29,3,550,11,0,0
EMA00085223204200,2,0.8,1,G,2,34,2,636,4,0,0
EMA00085223465130,2,0,2,G,3,20,2,733,4,,1
EMA00085223477290,1,1.5,1,F,2,18,2,1216,14,13,0
EMA00085223577190,2,0.3,1,,3,31,1,542,4,0,0
EMA00085223623880,1,2.6,1,C,2,28,2,389,5,0,0
EMA00085223818130,1,1.9,2,E,2,37,2,352,8,6,1
EMA00085224095510,1,1.6,1,D,2,23,2,577,,27,0
EMA00085224106880,1,0.3,1,,3,33,2,1122,18,4,0
EMA00085224259180,1,0.4,2,A,2,32,2,623,5,0,0
EMA00085224261730,1,0.3,1,,3,50,2,458,11,0,2
EMA00085224321820,1,2.2,2,D,2,16,2,1038,14,10,0
EMA00085224380300,2,0.1,1,G,3,14,2,1262,11,0,0
EMA00085224403500,1,1.8,1,,2,24,2,593,6,0,0
EMA00085224441900,1,0.1,2,D,3,39,2,704,11,6,0
EMA00085224501870,1,2.8,2,G,2,25,2,186,7,0,0
EMA00085224570560,1,2.9,1,,2,30,2,352,14,12,1
EMA00085224575950,1,1.5,1,E,2,20,2,704,2,0,0
EMA00085224625940,2,0.2,2,D,3,22,1,1014,2,0,0
EMA00085224715270,1,1.7,2,E,2,,2,902,2,0,0
EMA00085224803950,1,1.1,2,G,2,24,3,827,11,9,0
EMA00085224826710,1,2.9,2,D,2,,2,934,9,0,0
EMA00085224885380,1,0.6,2,E,2,33,2,352,14,12,1
EMA00085224887170,1,0.1,1,G,3,38,1,796,6,0,1
EMA00085225094940,1,1,1,G,2,33,3,1014,6,0,0
EMA00085225380340,2,0.2,2,G,3,18,1,988,9,0,0
EMA00085225678320,1,4.3,1,D,2,15,1,352,6,0,0
EMA00085225702580,1,0.8,1,G,2,42,3,655,11,7,0
EMA00085225897910,1,0.3,2,G,3,31,2,577,8,6,0
EMA00085225991930,2,2,1,D,2,22,2,892,4,0,0
EMA00085226041770,2,0.1,2,E,3,40,3,593,14,3,0
EMA00085226042800,1,3.4,2,,2,11,3,653,9,3,0
EMA00085226111460,1,1.1,1,G,2,24,2,730,10,0,0
EMA00085226141770,1,0.6,1,E,2,24,3,931,6,0,0
EMA00085226162420,2,1.8,1,,2,20,3,565,,0,0
EMA00085226268240,1,2,2,,2,,2,704,4,0,0
EMA00085226418700,1,1.2,1,G,2,24,2,1173,9,2,0
EMA00085226587190,1,1.6,1,E,2,24,3,721,11,2,0
EMA00085226782350,1,0.9,1,,2,30,2,520,14,10,0
EMA00085226835330,2,2.5,1,E,2,12,2,623,,0,0
EMA00085226868740,1,2.6,2,,2,26,1,152,14,0,0
EMA00085226903850,1,3,2,G,2,22,2,314,16,7,1
EMA00085226992240,2,0.2,2,F,3,14,1,1310,11,0,0
EMA00085227050270,2,0.3,1,G,3,29,1,1271,9,0,0
EMA00085227150950,1,2,1,G,2,39,2,187,21,19,1
EMA00085227213020,1,0,2,G,3,46,3,484,14,1,0
EMA00085227394110,2,0.3,2,A,3,29,3,760,9,0,0
EMA00085227399200,2,0.7,1,E,2,27,2,904,6,2,0
EMA00085227424350,1,1.2,2,G,2,18,3,1173,11,1,0
EMA00085227511810,1,1.6,2,C,2,24,2,812,6,0,0
EMA00085227569980,1,0.2,2,B,2,22,3,1241,7,0,0
EMA00085227581110,1,1.3,1,G,2,30,1,593,7,0,0
EMA00085227682080,1,2.2,1,G,2,24,2,678,6,3,0
EMA00085227806210,1,1.4,2,B,2,19,2,662,6,0,0
EMA00085228034500,1,0,2,E,3,39,2,796,13,1,1
EMA00085228101760,1,1,2,G,2,24,3,1061,8,7,0
EMA00085228106190,1,1,2,G,2,42,2,440,21,16,1
EMA00085228152170,2,0.2,1,C,1,0,2,392,1,0,0
EMA00085228207020,1,0.3,2,G,3,,1,684,9,6,0
EMA00085228222990,1,2.2,2,,2,17,2,841,6,0,0
EMA00085228264550,1,2.9,2,B,2,9,2,841,14,5,0
EMA00085228347210,2,1.2,1,E,2,20,2,610,8,0,0
EMA00085228581290,1,0.1,2,D,3,34,1,649,12,0,0
EMA00085228612650,2,0.3,1,C,3,27,2,737,8,1,0
EMA00085228647020,1,2.8,1,B,2,26,2,366,9,0,1
EMA00085228778160,1,1.8,2,G,2,24,2,873,4,,0
EMA00085228814800,1,0.5,2,,2,23,1,842,5,0,0
EMA00085229179300,1,0.2,1,E,3,37,1,1122,6,0,2
EMA00085229256810,1,0.4,2,G,2,38,2,1038,4,0,0
EMA00085229267250,1,0.3,2,E,3,41,2,733,11,0,0
EMA00085229303290,1,1.6,1,E,2,18,2,1203,11,0,0
EMA00085229338110,1,1.8,1,G,2,17,1,684,4,0,0
EMA00085229354920,1,2.9,2,E,2,18,2,700,9,5,0
EMA00085229491230,1,0.7,1,E,2,34,1,673,11,9,0
EMA00085229550760,1,1.2,2,E,2,21,2,694,16,,0
EMA00085229616190,2,2.6,1,,2,15,2,389,6,0,0
EMA00085229821230,1,2.6,1,D,2,24,2,904,4,0,0
EMA00085229890580,1,1,1,D,2,30,2,760,6,0,0
EMA00085230094710,1,0.4,2,G,2,54,2,519,21,17,0
EMA00085230128970,2,1.9,1,,2,23,3,778,2,0,0
EMA00085230316110,1,0.5,2,D,2,28,3,1140,11,3,0
EMA00085230403880,1,1,2,D,2,24,2,842,4,0,0
EMA00085230541770,1,1.3,2,G,2,23,1,1173,6,0,0
EMA00085230547710,1,2.2,2,E,2,10,3,662,11,2,0
EMA00085230578160,2,1,1,B,2,48,2,610,6,0,2
EMA00085230622910,2,0.7,1,F,2,50,2,190,,6,0
EMA00085230676810,2,0.3,1,G,3,50,2,220,11,5,0
EMA00085230723690,1,0.3,1,D,3,,2,931,12,0,0
EMA00085230735010,2,0,1,,3,39,1,704,9,5,2
EMA00085230781820,1,1.6,1,G,2,38,2,424,,0,1
EMA00085231185210,1,0.1,1,G,3,52,2,733,16,2,1
EMA00085231213480,1,0.8,1,C,2,,2,462,16,0,0
EMA00085231255420,1,0.1,1,C,3,24,2,722,21,11,0
EMA00085231434250,2,0.8,1,D,2,40,1,352,4,0,1
EMA00085231849110,1,0.8,2,G,2,26,1,1216,26,18,0
EMA00085231854910,1,1.4,2,E,2,38,2,605,21,6,0
EMA00085231958890,1,0.9,1,G,2,48,3,416,16,0,0
EMA00085232038430,1,1.4,2,E,2,38,3,550,16,10,1
EMA00085232168050,2,2.6,1,G,2,,1,542,2,0,1
EMA00085232263780,2,1.3,1,G,2,36,2,339,4,0,0
EMA00085232333100,1,1.8,2,E,2,,3,934,4,0,0
EMA00085232510560,2,0.1,1,G,3,46,1,424,8,0,0
EMA00085232809640,1,2.5,1,E,2,14,2,1082,8,0,0
EMA00085232842570,1,0.7,2,G,2,37,1,605,9,0,0
EMA00085232856720,1,1.5,2,E,2,,2,610,16,0,0
EMA00085232932250,1,1.7,2,,2,26,2,812,,0,0
EMA00085233520780,1,0.9,1,G,2,20,2,593,3,0,0
EMA00085233520830,1,0.7,1,C,2,46,2,605,21,3,1
EMA00085233523390,1,0,1,,3,57,2,610,9,0,0
EMA00085233656190,2,0.2,2,A,3,56,3,565,16,0,0
EMA00085233666950,2,1,1,C,2,12,2,458,4,,0
EMA00085233667810,1,1.3,2,B,2,,2,694,16,7,0
EMA00085233720820,1,1.7,1,C,2,34,2,806,6,2,0
EMA00085233828340,2,0.1,2,A,3,21,2,1173,6,0,0
EMA00085233867360,1,3.2,1,F,2,28,1,132,6,0,0
EMA00085233908550,1,2.4,2,F,2,20,1,416,4,0,1
EMA00085234009090,1,1.7,1,D,2,50,2,366,11,0,2
